TeamID,Packet,Altitude,Pressure,Airspeed,Temperature,Voltage,Latitude,Longitude,GPSAltitude,Satellites,GPSSpeed,Time,State
123456,422,81.69,1003.47,3.82,29.74,0.00,0.00,0.00,0.00,0,0.00,423002,1000
123456,423,81.73,1003.47,3.93,29.74,0.00,0.00,0.00,0.00,0,0.00,424003,1000
123456,425,81.76,1003.47,3.88,29.74,0.00,0.00,0.00,0.00,0,0.00,426002,1000
123456,426,82.00,1003.44,3.43,29.75,0.00,0.00,0.00,0.00,0,0.00,427000,1000
123456,427,81.74,1003.47,3.35,29.77,0.00,0.00,0.00,0.00,0,0.00,428002,1000
123456,428,81.95,1003.44,3.12,29.78,0.00,0.00,0.00,0.00,0,0.00,429003,1000
123456,429,81.67,1003.48,3.20,29.79,0.00,0.00,0.00,0.00,0,0.00,430001,1000
123456,431,81.90,1003.45,3.88,29.79,0.00,0.00,0.00,0.00,0,0.00,432001,1000
123456,432,81.79,1003.46,3.96,29.79,0.00,0.00,0.00,0.00,0,0.00,433002,1000
123456,433,81.57,1003.49,3.88,29.81,0.00,0.00,0.00,0.00,0,0.00,434001,1000
123456,434,81.68,1003.48,3.97,29.82,0.00,0.00,0.00,0.00,0,0.00,435001,1000
123456,435,81.46,1003.50,3.86,29.82,0.00,0.00,0.00,0.00,0,0.00,436002,1000
123456,437,81.91,1003.45,4.38,29.83,0.00,0.00,0.00,0.00,0,0.00,438000,1000
123456,438,82.23,1003.41,4.44,29.81,0.00,0.00,0.00,0.00,0,0.00,439002,1000
123456,439,81.62,1003.48,4.55,29.78,0.00,0.00,0.00,0.00,0,0.00,440000,1000
123456,440,81.64,1003.48,4.39,29.74,0.00,0.00,0.00,0.00,0,0.00,441001,1000
123456,441,82.33,1003.40,0.00,29.12,0.00,0.00,0.00,0.00,0,0.00,442000,1000
123456,443,81.71,1003.47,4.20,29.75,0.00,0.00,0.00,0.00,0,0.00,444000,1000
123456,444,81.96,1003.44,4.52,29.77,0.00,0.00,0.00,0.00,0,0.00,445001,1000
123456,445,81.73,1003.47,4.62,29.77,0.00,0.00,0.00,0.00,0,0.00,446002,1000
123456,446,81.83,1003.46,4.86,29.76,0.00,0.00,0.00,0.00,0,0.00,447000,1000
123456,447,81.70,1003.47,4.75,29.72,0.00,0.00,0.00,0.00,0,0.00,448002,1000
123456,449,81.82,1003.46,4.74,29.69,0.00,0.00,0.00,0.00,0,0.00,450000,1000
123456,450,81.75,1003.47,4.98,29.68,0.00,0.00,0.00,0.00,0,0.00,451002,1000
123456,451,82.06,1003.43,4.50,29.65,0.00,0.00,0.00,0.00,0,0.00,452000,1000
123456,452,81.64,1003.48,4.76,29.64,0.00,0.00,0.00,0.00,0,0.00,453001,1000
123456,453,81.68,1003.48,4.44,29.64,0.00,0.00,0.00,0.00,0,0.00,454000,1000
123456,455,81.85,1003.46,4.74,29.67,0.00,0.00,0.00,0.00,0,0.00,456000,1000
123456,456,81.68,1003.48,4.85,29.68,0.00,0.00,0.00,0.00,0,0.00,457000,1000
123456,457,81.79,1003.46,4.62,29.69,0.00,0.00,0.00,0.00,0,0.00,458001,1000
123456,458,81.54,1003.49,4.44,29.71,0.00,0.00,0.00,0.00,0,0.00,459001,1000
123456,459,81.53,1003.49,4.52,29.74,0.00,0.00,0.00,0.00,0,0.00,460002,1000
123456,461,81.74,1003.47,4.70,29.73,0.00,0.00,0.00,0.00,0,0.00,462002,1000
123456,462,81.64,1003.48,4.43,29.75,0.00,0.00,0.00,0.00,0,0.00,463001,1000
123456,463,81.92,1003.45,4.69,29.77,0.00,0.00,0.00,0.00,0,0.00,464000,1000
123456,464,81.93,1003.45,4.57,29.79,0.00,0.00,0.00,0.00,0,0.00,465001,1000
123456,465,81.78,1003.46,4.31,29.81,0.00,0.00,0.00,0.00,0,0.00,466002,1000
123456,466,82.33,1003.40,0.00,29.12,0.00,0.00,0.00,0.00,0,0.00,467001,1000
123456,468,81.54,1003.49,4.59,29.86,0.00,0.00,0.00,0.00,0,0.00,469002,1000
123456,469,81.93,1003.45,4.50,29.86,0.00,0.00,0.00,0.00,0,0.00,470000,1000
123456,470,81.72,1003.47,4.70,29.86,0.00,0.00,0.00,0.00,0,0.00,471002,1000
123456,471,81.97,1003.44,4.57,29.86,0.00,0.00,0.00,0.00,0,0.00,472001,1000
123456,472,81.75,1003.47,4.59,29.87,0.00,0.00,0.00,0.00,0,0.00,473001,1000
123456,474,81.69,1003.48,4.46,29.89,0.00,0.00,0.00,0.00,0,0.00,475001,1000
123456,475,81.62,1003.48,4.35,29.90,0.00,0.00,0.00,0.00,0,0.00,476000,1000
123456,476,81.67,1003.48,4.38,29.91,0.00,0.00,0.00,0.00,0,0.00,477001,1000
123456,477,81.67,1003.48,4.20,29.91,0.00,0.00,0.00,0.00,0,0.00,478002,1000
123456,478,81.62,1003.48,4.75,29.92,0.00,0.00,0.00,0.00,0,0.00,479000,1000
123456,480,81.82,1003.46,4.20,29.91,0.00,0.00,0.00,0.00,0,0.00,481000,1000
123456,481,82.14,1003.42,4.41,29.91,0.00,0.00,0.00,0.00,0,0.00,482001,1000
123456,482,82.21,1003.41,4.15,29.92,0.00,0.00,0.00,0.00,0,0.00,483000,1000
123456,483,82.29,1003.40,4.58,29.92,0.00,0.00,0.00,0.00,0,0.00,484001,1000
123456,484,82.03,1003.43,4.51,29.92,0.00,0.00,0.00,0.00,0,0.00,485003,1000
123456,486,81.69,1003.47,4.44,29.92,0.00,0.00,0.00,0.00,0,0.00,487000,1000
123456,487,81.86,1003.45,4.30,29.93,0.00,0.00,0.00,0.00,0,0.00,488001,1000
123456,488,82.02,1003.44,4.15,29.95,0.00,0.00,0.00,0.00,0,0.00,489001,1000
123456,489,81.84,1003.46,4.46,29.95,0.00,0.00,0.00,0.00,0,0.00,490000,1000
123456,490,81.95,1003.44,4.64,29.93,0.00,0.00,0.00,0.00,0,0.00,491001,1000
123456,492,82.18,1003.42,4.53,29.91,0.00,0.00,0.00,0.00,0,0.00,493001,1000
123456,493,81.83,1003.46,4.02,29.90,0.00,0.00,0.00,0.00,0,0.00,494000,1000
123456,494,81.46,1003.50,4.37,29.91,0.00,0.00,0.00,0.00,0,0.00,495001,1000
123456,495,82.15,1003.42,4.32,29.91,0.00,0.00,0.00,0.00,0,0.00,496000,1000
123456,496,82.12,1003.42,4.59,29.92,0.00,0.00,0.00,0.00,0,0.00,497001,1000
0.00,0.00,0,0.00,498002,1000
123456,499,81.95,1003.44,4.07,29.96,0.00,0.00,0.00,0.00,0,0.00,500001,1000
123456,500,82.32,1003.40,4.39,29.93,0.00,0.00,0.00,0.00,0,0.00,501000,1000
123456,501,82.06,1003.43,4.53,29.89,0.00,0.00,0.00,0.00,0,0.00,502001,1000
123456,502,82.11,1003.43,4.55,29.86,0.00,0.00,0.00,0.00,0,0.00,503000,1000
123456,504,82.33,1003.40,4.32,29.81,0.00,0.00,0.00,0.00,0,0.00,505003,1000
123456,505,81.99,1003.44,4.27,29.84,0.00,0.00,0.00,0.00,0,0.00,506001,1000
123456,506,82.28,1003.40,4.41,29.86,0.00,0.00,0.00,0.00,0,0.00,507000,1000
123456,507,82.18,1003.42,4.52,29.86,0.00,0.00,0.00,0.00,0,0.00,508002,1000
123456,508,82.33,1003.40,4.50,29.84,0.00,0.00,0.00,0.00,0,0.00,509000,1000
123456,509,82.43,1003.39,4.50,29.80,0.00,0.00,0.00,0.00,0,0.00,510002,1000
123456,511,82.18,1003.42,4.19,29.75,0.00,0.00,0.00,0.00,0,0.00,512001,1000
123456,512,82.22,1003.41,4.70,29.73,0.00,0.00,0.00,0.00,0,0.00,513002,1000
123456,513,82.10,1003.43,4.35,29.72,0.00,0.00,0.00,0.00,0,0.00,514001,1000
123456,514,81.87,1003.45,4.13,29.70,0.00,0.00,0.00,0.00,0,0.00,515003,1000
123456,515,82.06,1003.43,4.92,29.68,0.00,0.00,0.00,0.00,0,0.00,516001,1000
123456,517,81.95,1003.44,4.41,29.63,0.00,0.00,0.00,0.00,0,0.00,518001,1000
123456,518,82.53,1003.38,4.00,29.62,0.00,0.00,0.00,0.00,0,0.00,519000,1000
123456,519,82.18,1003.42,4.19,29.61,0.00,0.00,0.00,0.00,0,0.00,520002,1000
123456,520,81.86,1003.46,4.46,29.60,0.00,0.00,0.00,0.00,0,0.00,521003,1000
123456,521,82.22,1003.41,4.15,29.57,0.00,0.00,0.00,0.00,0,0.00,522002,1000
123456,523,82.24,1003.41,4.34,29.54,0.00,0.00,0.00,0.00,0,0.00,524002,1000
123456,524,81.92,1003.45,4.26,29.53,0.00,0.00,0.00,0.00,0,0.00,525000,1000
123456,525,82.50,1003.38,4.21,29.52,0.00,0.00,0.00,0.00,0,0.00,526002,1000
123456,526,82.41,1003.39,4.27,29.52,0.00,0.00,0.00,0.00,0,0.00,527003,1000
123456,527,82.46,1003.38,4.09,29.50,0.00,0.00,0.00,0.00,0,0.00,528002,1000
123456,529,82.46,1003.38,4.26,29.51,0.00,0.00,0.00,0.00,0,0.00,530001,1000
123456,530,82.22,1003.41,4.01,29.51,0.00,0.00,0.00,0.00,0,0.00,531000,1000
123456,531,82.42,1003.39,4.29,29.51,0.00,0.00,0.00,0.00,0,0.00,532001,1000
123456,532,82.62,1003.36,4.14,29.50,0.00,0.00,0.00,0.00,0,0.00,533002,1000
123456,534,82.25,1003.41,4.19,29.48,0.00,0.00,0.00,0.00,0,0.00,535002,1000
123456,535,82.53,1003.38,4.15,29.47,0.00,0.00,0.00,0.00,0,0.00,536002,1000
123456,536,81.70,1003.47,4.26,29.46,0.00,0.00,0.00,0.00,0,0.00,537000,1000
123456,537,82.24,1003.41,4.47,29.45,0.00,0.00,0.00,0.00,0,0.00,538002,1000
123456,538,82.66,1003.36,4.29,29.42,0.00,0.00,0.00,0.00,0,0.00,539000,1000
123456,540,82.24,1003.41,4.26,29.39,0.00,0.00,0.00,0.00,0,0.00,541002,1000
123456,541,82.46,1003.38,4.52,29.39,0.00,0.00,0.00,0.00,0,0.00,542000,1000
123456,542,82.36,1003.39,4.34,29.38,0.00,0.00,0.00,0.00,0,0.00,543002,1000
123456,543,82.31,1003.40,4.00,29.37,0.00,0.00,0.00,0.00,0,0.00,544000,1000
123456,544,82.56,1003.37,4.38,29.34,0.00,0.00,0.00,0.00,0,0.00,545002,1000
123456,546,82.10,1003.43,4.00,29.33,0.00,0.00,0.00,0.00,0,0.00,547002,1000
123456,547,82.36,1003.40,4.29,29.33,0.00,0.00,0.00,0.00,0,0.00,548000,1000
123456,548,82.30,1003.40,4.15,29.32,0.00,0.00,0.00,0.00,0,0.00,549001,1000
123456,549,82.10,1003.43,4.18,29.33,0.00,0.00,0.00,0.00,0,0.00,550000,1000
123456,550,81.88,1003.45,3.98,29.32,0.00,0.00,0.00,0.00,0,0.00,551000,1000
123456,552,82.48,1003.38,4.34,29.32,0.00,0.00,0.00,0.00,0,0.00,553003,1000
123456,553,82.10,1003.43,4.14,29.32,0.00,0.00,0.00,0.00,0,0.00,554002,1000
123456,554,81.86,1003.46,4.33,29.32,0.00,0.00,0.00,0.00,0,0.00,555000,1000
123456,555,82.16,1003.42,4.41,29.30,0.00,0.00,0.00,0.00,0,0.00,556000,1000
123456,556,82.12,1003.42,4.42,29.29,0.00,0.00,0.00,0.00,0,0.00,557002,1000
123456,558,82.06,1003.43,4.40,29.27,0.00,0.00,0.00,0.00,0,0.00,559001,1000
123456,559,82.33,1003.40,0.00,29.12,0.00,0.00,0.00,0.00,0,0.00,560001,1000
123456,560,82.29,1003.40,4.14,29.28,0.00,0.00,0.00,0.00,0,0.00,561002,1000
123456,561,81.98,1003.44,4.35,29.28,0.00,0.00,0.00,0.00,0,0.00,562001,1000
123456,562,82.22,1003.41,4.21,29.29,0.00,0.00,0.00,0.00,0,0.00,563001,1000
123456,564,82.11,1003.42,4.02,29.28,0.00,0.00,0.00,0.00,0,0.00,565003,1000
123456,565,82.17,1003.42,4.03,29.28,0.00,0.00,0.00,0.00,0,0.00,566000,1000
123456,566,82.16,1003.42,4.23,29.28,0.00,0.00,0.00,0.00,0,0.00,567000,1000
123456,567,81.68,1003.48,4.02,29.28,0.00,0.00,0.00,0.00,0,0.00,568002,1000
123456,568,82.28,1003.40,4.34,29.28,0.00,0.00,0.00,0.00,0,0.00,569000,1000
123456,570,82.33,1003.40,0.00,29.12,0.00,0.00,0.00,0.00,0,0.00,571003,1000
123456,571,82.27,1003.41,4.19,29.26,0.00,0.00,0.00,0.00,0,0.00,572001,1000
123456,572,81.70,1003.47,4.15,29.26,0.00,0.00,0.00,0.00,0,0.00,573000,1000
123456,573,82.36,1003.39,4.09,29.26,0.00,0.00,0.00,0.00,0,0.00,574000,1000
123456,574,81.93,1003.45,4.08,29.25,0.00,0.00,0.00,0.00,0,0.00,575000,1000
123456,576,81.93,1003.45,3.96,29.24,0.00,0.00,0.00,0.00,0,0.00,577000,1000
123456,577,82.22,1003.41,4.25,29.23,0.00,0.00,0.00,0.00,0,0.00,578002,1000
123456,578,82.35,1003.40,3.78,29.23,0.00,0.00,0.00,0.00,0,0.00,579002,1000
123456,579,82.17,1003.42,3.92,29.22,0.00,0.00,0.00,0.00,0,0.00,580002,1000
123456,580,82.33,1003.40,0.00,29.12,0.00,0.00,0.00,0.00,0,0.00,581002,1000
123456,582,82.45,1003.38,4.29,29.21,0.00,0.00,0.00,0.00,0,0.00,583000,1000
123456,583,82.33,1003.40,4.02,29.21,0.00,0.00,0.00,0.00,0,0.00,584000,1000
123456,584,82.53,1003.37,4.35,29.19,0.00,0.00,0.00,0.00,0,0.00,585003,1000
123456,585,82.23,1003.41,4.11,29.18,0.00,0.00,0.00,0.00,0,0.00,586000,1000
123456,586,82.21,1003.41,4.17,29.18,0.00,0.00,0.00,0.00,0,0.00,587000,1000
123456,588,82.73,1003.35,4.20,29.18,0.00,0.00,0.00,0.00,0,0.00,589000,1000
123456,589,82.43,1003.39,4.00,29.17,0.00,0.00,0.00,0.00,0,0.00,590000,1000
123456,590,82.33,1003.40,0.00,29.12,0.00,0.00,0.00,0.00,0,0.00,591003,1000
123456,591,82.20,1003.41,4.33,29.17,0.00,0.00,0.00,0.00,0,0.00,592000,1000
123456,592,82.07,1003.43,4.08,29.17,0.00,0.00,0.00,0.00,0,0.00,593001,1000
123456,594,82.16,1003.42,4.15,29.15,0.00,0.00,0.00,0.00,0,0.00,595001,1000
123456,595,82.04,1003.43,4.14,29.15,0.00,0.00,0.00,0.00,0,0.00,596000,1000
123456,596,82.02,1003.43,4.35,29.14,0.00,0.00,0.00,0.00,0,0.00,597001,1000
123456,597,82.26,1003.41,4.15,29.13,0.00,0.00,0.00,0.00,0,0.00,598002,1000
123456,598,82.02,1003.44,4.26,29.13,0.00,0.00,0.00,0.00,0,0.00,599001,1000
123456,600,82.06,1003.43,4.28,29.14,0.00,0.00,0.00,0.00,0,0.00,601001,1000
123456,601,82.28,1003.40,4.29,29.15,0.00,0.00,0.00,0.00,0,0.00,602002,1000
123456,602,82.02,1003.44,4.57,29.14,0.00,0.00,0.00,0.00,0,0.00,603002,1000
123456,603,82.28,1003.40,4.31,29.13,0.00,0.00,0.00,0.00,0,0.00,604000,1000
123456,604,82.33,1003.40,0.00,29.12,0.00,0.00,0.00,0.00,0,0.00,605000,1000
123456,606,82.61,1003.37,4.15,29.14,0.00,0.00,0.00,0.00,0,0.00,607002,1000
123456,607,81.91,1003.45,4.21,29.15,0.00,0.00,0.00,0.00,0,0.00,608000,1000
123456,608,81.99,1003.44,4.19,29.16,0.00,0.00,0.00,0.00,0,0.00,609000,1000
123456,609,82.17,1003.42,3.96,29.18,0.00,0.00,0.00,0.00,0,0.00,610000,1000
123456,610,82.30,1003.40,4.06,29.18,0.00,0.00,0.00,0.00,0,0.00,611001,1000
123456,612,82.23,1003.41,3.59,29.21,0.00,0.00,0.00,0.00,0,0.00,613000,1000
123456,613,82.62,1003.36,4.02,29.22,0.00,0.00,0.00,0.00,0,0.00,614001,1000
123456,614,82.23,1003.41,4.03,29.22,0.00,0.00,0.00,0.00,0,0.00,615002,1000
123456,615,82.20,1003.41,4.06,29.24,0.00,0.00,0.00,0.00,0,0.00,616000,1000
123456,616,82.08,1003.43,4.08,29.24,0.00,0.00,0.00,0.00,0,0.00,617000,1000
123456,618,82.16,1003.42,4.51,29.26,0.00,0.00,0.00,0.00,0,0.00,619001,1000
123456,619,82.60,1003.37,4.35,29.26,0.00,0.00,0.00,0.00,0,0.00,620003,1000
123456,620,82.22,1003.41,4.47,29.27,0.00,0.00,0.00,0.00,0,0.00,621000,1000
123456,621,82.41,1003.39,4.05,29.28,0.00,0.00,0.00,0.00,0,0.00,622001,1000
123456,622,81.99,1003.44,3.96,29.30,0.00,0.00,0.00,0.00,0,0.00,623000,1000
123456,624,82.48,1003.38,4.08,29.34,0.00,0.00,0.00,0.00,0,0.00,625001,1000
123456,625,82.09,1003.43,4.06,29.35,0.00,0.00,0.00,0.00,0,0.00,626002,1000
123456,626,82.04,1003.43,4.20,29.35,0.00,0.00,0.00,0.00,0,0.00,627000,1000
123456,627,82.09,1003.43,4.23,29.34,0.00,0.00,0.00,0.00,0,0.00,628003,1000
123456,628,82.04,1003.43,4.32,29.34,0.00,0.00,0.00,0.00,0,0.00,629000,1000
123456,630,82.11,1003.42,3.80,29.34,0.00,0.00,0.00,0.00,0,0.00,631001,1000
123456,631,82.07,1003.43,4.02,29.34,0.00,0.00,0.00,0.00,0,0.00,632002,1000
123456,632,82.09,1003.43,4.08,29.34,0.00,0.00,0.00,0.00,0,0.00,633003,1000
123456,633,82.45,1003.39,4.08,29.34,0.00,0.00,0.00,0.00,0,0.00,634001,1000
123456,634,82.67,1003.36,3.98,29.35,0.00,0.00,0.00,0.00,0,0.00,635001,1000
123456,636,82.32,1003.40,4.46,29.36,0.00,0.00,0.00,0.00,0,0.00,637001,1000
123456,637,82.03,1003.43,4.46,29.38,0.00,0.00,0.00,0.00,0,0.00,638002,1000
123456,638,82.20,1003.41,4.27,29.38,0.00,0.00,0.00,0.00,0,0.00,639000,1000
123456,639,82.46,1003.38,4.33,29.38,0.00,0.00,0.00,0.00,0,0.00,640001,1000
123456,640,82.06,1003.43,4.27,29.37,0.00,0.00,0.00,0.00,0,0.00,641002,1000
123456,642,82.00,1003.44,4.47,29.34,0.00,0.00,0.00,0.00,0,0.00,643000,1000
123456,643,82.03,1003.43,4.29,29.35,0.00,0.00,0.00,0.00,0,0.00,644000,1000
123456,644,82.17,1003.42,4.20,29.35,0.00,0.00,0.00,0.00,0,0.00,645001,1000
123456,645,81.95,1003.44,4.28,29.34,0.00,0.00,0.00,0.00,0,0.00,646002,1000
123456,646,82.20,1003.41,4.15,29.33,0.00,0.00,0.00,0.00,0,0.00,647001,1000
123456,648,82.47,1003.38,3.94,29.33,0.00,0.00,0.00,0.00,0,0.00,649000,1000
123456,649,82.59,1003.37,4.08,29.34,0.00,0.00,0.00,0.00,0,0.00,650002,1000
